Item_ID,Item_Name,Pocket,Price,Sell_Price,Hold_Effect,Hold_Effect_Param,Fling_Power,Fling_Effect,Natural_Gift_Power,Natural_Gift_Type,Prevent_Toss,Selectable,Field_Use_Func,Battle_Use_Func,Shop_Locations,Given_At_Locations
874,ITEM_SILPH_SCOPE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
875,ITEM_PARCEL_LGPE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
876,ITEM_CARD_KEY_KANTO,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
877,ITEM_GOLD_TEETH,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
878,ITEM_LIFT_KEY,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
879,ITEM_TERRAIN_EXTENDER,Items,15000,7500,0,3,60,0,0,31,FALSE,FALSE,0,0,,
880,ITEM_PROTECTIVE_PADS,Items,15000,7500,0,0,30,0,0,31,FALSE,FALSE,0,0,,
881,ITEM_ELECTRIC_SEED,Items,20000,10000,0,0,10,0,0,31,FALSE,FALSE,0,0,,
882,ITEM_PSYCHIC_SEED,Items,20000,10000,0,0,10,0,0,31,FALSE,FALSE,0,0,,
883,ITEM_MISTY_SEED,Items,20000,10000,0,0,10,0,0,31,FALSE,FALSE,0,0,,
884,ITEM_GRASSY_SEED,Items,20000,10000,0,0,10,0,0,31,FALSE,FALSE,0,0,,
885,ITEM_STRETCHY_SPRING,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
886,ITEM_CHALKY_STONE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
887,ITEM_MARBLE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
888,ITEM_LONE_EARRING,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
889,ITEM_BEACH_GLASS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
890,ITEM_GOLD_LEAF,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
891,ITEM_SILVER_LEAF,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
892,ITEM_POLISHED_MUD_BALL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
893,ITEM_TROPICAL_SHELL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
894,ITEM_LEAF_LETTER_1,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
895,ITEM_LEAF_LETTER_2,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
896,ITEM_SMALL_BOUQUET,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
897,ITEM_UNKNOWN_897,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
898,ITEM_UNKNOWN_898,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
899,ITEM_UNKNOWN_899,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
900,ITEM_LURE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
901,ITEM_SUPER_LURE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
902,ITEM_MAX_LURE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
903,ITEM_PEWTER_CRUNCHIES,Medicine,500,250,0,0,30,0,0,31,FALSE,FALSE,1,2,,
904,ITEM_FIGHTING_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
905,ITEM_FLYING_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
906,ITEM_POISON_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
907,ITEM_GROUND_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
908,ITEM_ROCK_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
909,ITEM_BUG_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
910,ITEM_GHOST_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
911,ITEM_STEEL_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
912,ITEM_FIRE_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
913,ITEM_WATER_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
914,ITEM_GRASS_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
915,ITEM_ELECTRIC_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
916,ITEM_PSYCHIC_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
917,ITEM_ICE_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
918,ITEM_DRAGON_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
919,ITEM_DARK_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
920,ITEM_FAIRY_MEMORY,Items,1000,500,0,0,50,0,0,31,FALSE,FALSE,0,0,,
921,ITEM_SOLGANIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
922,ITEM_LUNALIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
923,ITEM_ULTRANECROZIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
924,ITEM_MIMIKIUM_Z_ITEM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
925,ITEM_LYCANIUM_Z_ITEM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
926,ITEM_KOMMONIUM_Z_ITEM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
927,ITEM_SOLGANIUM_Z_ITEM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
928,ITEM_LUNALIUM_Z_ITEM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
929,ITEM_ULTRANECROZIUM_Z_ITEM,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
930,ITEM_MIMIKIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
931,ITEM_LYCANIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
932,ITEM_KOMMONIUM_Z_BAG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
933,ITEM_Z_POWER_RING,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
934,ITEM_PINK_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
935,ITEM_ORANGE_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
936,ITEM_BLUE_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
937,ITEM_RED_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
938,ITEM_GREEN_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
939,ITEM_YELLOW_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
940,ITEM_PURPLE_PETAL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
941,ITEM_RAINBOW_FLOWER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
942,ITEM_SURGE_BADGE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
943,ITEM_N_SOLARIZER_FUSE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
944,ITEM_N_LUNARIZER_FUSE,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
945,ITEM_N_SOLARIZER_UNFUSE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
946,ITEM_N_LUNARIZER_UNFUSE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
947,ITEM_ILIMAS_NORMALIUM_Z,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
948,ITEM_LEFT_POKE_BALL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
949,ITEM_ROTO_HATCH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
950,ITEM_ROTO_BARGAIN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
951,ITEM_ROTO_PRIZE_MONEY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
952,ITEM_ROTO_EXP_POINTS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
953,ITEM_ROTO_FRIENDSHIP,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
954,ITEM_ROTO_ENCOUNTER,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
955,ITEM_ROTO_STEALTH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
956,ITEM_ROTO_HP_RESTORE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
957,ITEM_ROTO_PP_RESTORE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
958,ITEM_ROTO_BOOST,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
959,ITEM_ROTO_CATCH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
960,ITEM_HEALTH_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
961,ITEM_MIGHTY_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
962,ITEM_TOUGH_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
963,ITEM_SMART_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
964,ITEM_COURAGE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
965,ITEM_QUICK_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
966,ITEM_HEALTH_CANDY_L,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
967,ITEM_MIGHTY_CANDY_L,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
968,ITEM_TOUGH_CANDY_L,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
969,ITEM_SMART_CANDY_L,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
970,ITEM_COURAGE_CANDY_L,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
971,ITEM_QUICK_CANDY_L,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
972,ITEM_HEALTH_CANDY_XL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
973,ITEM_MIGHTY_CANDY_XL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
974,ITEM_TOUGH_CANDY_XL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
975,ITEM_SMART_CANDY_XL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
976,ITEM_COURAGE_CANDY_XL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
977,ITEM_QUICK_CANDY_XL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
978,ITEM_BULBASAUR_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
979,ITEM_CHARMANDER_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
980,ITEM_SQUIRTLE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
981,ITEM_CATERPIE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
982,ITEM_WEEDLE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
983,ITEM_PIDGEY_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
984,ITEM_RATTATA_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
985,ITEM_SPEAROW_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
986,ITEM_EKANS_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
987,ITEM_PIKACHU_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
988,ITEM_SANDSHREW_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
989,ITEM_NIDORAN_FEMALE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
990,ITEM_NIDORAN_MALE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
991,ITEM_CLEFAIRY_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
992,ITEM_VULPIX_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
993,ITEM_JIGGLYPUFF_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
994,ITEM_ZUBAT_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
995,ITEM_ODDISH_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
996,ITEM_PARAS_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
997,ITEM_VENONAT_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
998,ITEM_DIGLETT_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
999,ITEM_MEOWTH_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1000,ITEM_PSYDUCK_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1001,ITEM_MANKEY_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1002,ITEM_GROWLITHE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1003,ITEM_POLIWAG_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1004,ITEM_ABRA_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1005,ITEM_MACHOP_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1006,ITEM_BELLSPROUT_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1007,ITEM_TENTACOOL_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1008,ITEM_GEODUDE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1009,ITEM_PONYTA_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1010,ITEM_SLOWPOKE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1011,ITEM_MAGNEMITE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1012,ITEM_FARFETCHD_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1013,ITEM_DODUO_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1014,ITEM_SEEL_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1015,ITEM_GRIMER_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1016,ITEM_SHELLDER_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1017,ITEM_GASTLY_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1018,ITEM_ONIX_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1019,ITEM_DROWZEE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1020,ITEM_KRABBY_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1021,ITEM_VOLTORB_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1022,ITEM_EXEGGCUTE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1023,ITEM_CUBONE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1024,ITEM_HITMONLEE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1025,ITEM_HITMONCHAN_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1026,ITEM_LICKITUNG_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1027,ITEM_KOFFING_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1028,ITEM_RHYHORN_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1029,ITEM_CHANSEY_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1030,ITEM_TANGELA_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1031,ITEM_KANGASKHAN_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1032,ITEM_HORSEA_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1033,ITEM_GOLDEEN_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1034,ITEM_STARYU_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1035,ITEM_MR_MIME_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1036,ITEM_SCYTHER_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1037,ITEM_JYNX_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1038,ITEM_ELECTABUZZ_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1039,ITEM_PINSIR_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1040,ITEM_TAUROS_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1041,ITEM_MAGIKARP_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1042,ITEM_LAPRAS_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1043,ITEM_DITTO_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1044,ITEM_EEVEE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1045,ITEM_PORYGON_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1046,ITEM_OMANYTE_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1047,ITEM_KABUTO_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1048,ITEM_AERODACTYL_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1049,ITEM_SNORLAX_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1050,ITEM_ARTICUNO_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1051,ITEM_ZAPDOS_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1052,ITEM_MOLTRES_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1053,ITEM_DRATINI_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1054,ITEM_MEWTWO_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1055,ITEM_MEW_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1056,ITEM_MELTAN_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1057,ITEM_MAGMAR_CANDY,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1058,ITEM_UNKNOWN_1058,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1059,ITEM_UNKNOWN_1059,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1060,ITEM_UNKNOWN_1060,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1061,ITEM_UNKNOWN_1061,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1062,ITEM_UNKNOWN_1062,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1063,ITEM_UNKNOWN_1063,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1064,ITEM_UNKNOWN_1064,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1065,ITEM_UNKNOWN_1065,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1066,ITEM_UNKNOWN_1066,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1067,ITEM_UNKNOWN_1067,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1068,ITEM_UNKNOWN_1068,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1069,ITEM_UNKNOWN_1069,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1070,ITEM_UNKNOWN_1070,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1071,ITEM_UNKNOWN_1071,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1072,ITEM_UNKNOWN_1072,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1073,ITEM_UNKNOWN_1073,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1074,ITEM_ENDORSEMENT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1075,ITEM_POKEMON_BOX_LINK,Key Items,0,0,0,0,0,0,0,31,TRUE,FALSE,0,0,,
1076,ITEM_WISHING_STAR,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1077,ITEM_DYNAMAX_BAND,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1078,ITEM_UNKNOWN_1078,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1079,ITEM_UNKNOWN_1079,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1080,ITEM_FISHING_ROD_SWSH,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1081,ITEM_ROTOM_BIKE_LAND_MODE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1082,ITEM_UNKNOWN_1082,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1083,ITEM_UNKNOWN_1083,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1084,ITEM_SAUSAGES,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1085,ITEM_BOBS_FOOD_TIN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1086,ITEM_BACHS_FOOD_TIN,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1087,ITEM_TIN_OF_BEANS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1088,ITEM_BREAD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1089,ITEM_PASTA,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1090,ITEM_MIXED_MUSHROOMS,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1091,ITEM_SMOKE_POKE_TAIL,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1092,ITEM_LARGE_LEEK,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1093,ITEM_FANCY_APPLE,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1094,ITEM_BRITTLE_BONES,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1095,ITEM_PACK_OF_POTATOES,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1096,ITEM_PUNGENT_ROOT,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1097,ITEM_SALAD_MIX,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1098,ITEM_FRIED_FOOD,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1099,ITEM_BOILED_EGG,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1100,ITEM_CAMPING_GEAR,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1101,ITEM_UNKNOWN_1101,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1102,ITEM_UNKNOWN_1102,Items,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,,
1103,ITEM_RUSTED_SWORD,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1104,ITEM_RUSTED_SHIELD,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1105,ITEM_FOSSILIZED_BIRD,Items,1000,500,0,0,100,0,0,31,FALSE,FALSE,0,0,,
1106,ITEM_FOSSILIZED_FISH,Items,1000,500,0,0,100,0,0,31,FALSE,FALSE,0,0,,
1107,ITEM_FOSSILIZED_DRAKE,Items,1000,500,0,0,100,0,0,31,FALSE,FALSE,0,0,,
1108,ITEM_FOSSILIZED_DINO,Items,1000,500,0,0,100,0,0,31,FALSE,FALSE,0,0,,
1109,ITEM_STRAWBERRY_SWEET,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1110,ITEM_LOVE_SWEET,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1111,ITEM_BERRY_SWEET,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1112,ITEM_CLOVER_SWEET,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1113,ITEM_FLOWER_SWEET,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1114,ITEM_STAR_SWEET,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1115,ITEM_RIBBON_SWEET,Items,200,100,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1116,ITEM_SWEET_APPLE,Items,2200,1100,0,0,30,0,0,31,FALSE,FALSE,20,0,,
1117,ITEM_TART_APPLE,Items,2200,1100,0,0,30,0,0,31,FALSE,FALSE,20,0,,
1118,ITEM_THROAT_SPRAY,Items,20000,10000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1119,ITEM_EJECT_PACK,Items,30000,15000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1120,ITEM_HEAVY_DUTY_BOOTS,Items,20000,10000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1121,ITEM_BLUNDER_POLICY,Items,30000,15000,0,2,30,0,0,31,FALSE,FALSE,0,0,,
1122,ITEM_ROOM_SERVICE,Items,20000,10000,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1123,ITEM_UTILITY_UMBRELLA,Items,15000,7500,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1124,ITEM_EXP_CANDY_XS,Items,20,10,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1125,ITEM_EXP_CANDY_S,Items,240,120,0,0,30,0,0,31,FALSE,FALSE,0,0,,
1126,ITEM_EXP_CANDY_M,Items,1000,500,0,0,30,0,0,31,FALSE,FALSE,0,0,,
