script_file,section,command,args
0003,script,CloseMessage,
0003,script,CMD_806,
0003,script,GetFollowingPokePartySlot,0x8005
0003,script,TextPokeNickname,0 0x8005
0003,script,Message,100
0003,script,WaitAB,
0003,script,CloseMessage,
0003,script,ReleaseAll,
0003,script,End,
0003,script,StopMusic,0
0003,script,TempMusic,SEQ_GS_E_G_PICHU
0003,script,LocalScript,
0003,script,End,
0003,script,UseScript_#31,
0003,script,StopMusic,0
0003,script,TempMusic,SEQ_GS_E_MAIKO_THEME
0003,script,LocalScript,
0003,script,End,
0003,script,UseScript_#31,
0003,script,FadeScreen,6 1 0 0
0003,script,WaitFadeScreen,
0003,script,FinishOverworldScreen,
0003,script,PlaySound,SEQ_ME_ASA
0003,script,WaitSound,
0003,script,HealPokemon,
0003,script,ReturnScreen,
0003,script,FadeScreen,6 1 1 0
0003,script,WaitFadeScreen,
0003,script,LocalScript,
0003,script,End,
0003,script,StopMusic,0
0003,script,TempMusic,SEQ_GS_E_RIVAL2
0003,script,LocalScript,
0003,script,End,
0003,script,UseScript_#31,
0003,script,PlayFanfare,SEQ_SE_CONFIRM
0003,script,LockAll,
0003,script,Message,118
0003,script,YesNoBox,0x800C
0003,script,CompareVarValue,0x800C 1
0003,script,JumpIf,EQUAL Function#47
0003,script,DummyTextTrap,0 0x800C
0003,script,PlayFanfare,SEQ_SE_DP_CARD2
0003,script,TextPlayerName,0
0003,script,TextItem,1 0x800C
0003,script,Message,119
0003,script,WaitButton,
0003,script,CloseMessage,
0003,script,ReleaseAll,
0003,script,End,
0003,function,ShowBoard,2
0003,function,LocalScript,
0003,function,End,
0003,function,ShowBoard,4
0003,function,WaitBoard,
0003,function,Menu,
0003,function,LocalScript,
0003,function,End,
0003,function,GetItemPocket,0x8004 0x800C
0003,function,SetVarFromVariable,0x8008 0x800C
0003,function,CompareVarValue,0x8008 7
0003,function,JumpIf,EQUAL Function#48
0003,function,CompareVarValue,0x8008 0
0003,function,JumpIf,EQUAL Function#49
0003,function,CompareVarValue,0x8008 4
0003,function,JumpIf,EQUAL Function#49
0003,function,CompareVarValue,0x8008 1
0003,function,JumpIf,EQUAL Function#49
0003,function,CompareVarValue,0x8008 2
0003,function,JumpIf,EQUAL Function#49
0003,function,CompareVarValue,0x8008 6
0003,function,JumpIf,EQUAL Function#49
0003,function,CompareVarValue,0x8008 5
0003,function,JumpIf,EQUAL Function#50
0003,function,CompareVarValue,0x8008 3
0003,function,JumpIf,EQUAL Function#51
0003,function,End,
0003,function,CheckFlag,100
0003,function,JumpIf,EQUAL Function#52
0003,function,SetFlag,100
0003,function,Message,4
0003,function,TextPlayerName,0
0003,function,Message,5
0003,function,OpenTouchScreen,
0003,function,YesNoTouchScreen,0x800C
0003,function,CloseTouchScreen,
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#53
0003,function,Message,9
0003,function,WaitButton,
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,LocalScript,
0003,function,End,
0003,function,MessageFlex,0x8004
0003,function,OpenTouchScreen,
0003,function,YesNoTouchScreen,0x800C
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#6
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#7
0003,function,End,
0003,function,CheckPlayerForm,0x800C
0003,function,CompareVarValue,0x800C 3
0003,function,JumpIf,DIFFERENT Function#54
0003,function,SetPlayerForm,2048
0003,function,Jump,Function#55
0003,function,Message,3
0003,function,WaitButton,
0003,function,CloseTouchScreen,
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,LocalScript,
0003,function,End,
0003,function,IncrementVar,0x8005 1
0003,function,CompareVars,0x8004 0x8005
0003,function,JumpIf,DIFFERENT Function#9
0003,function,CountAlivePokemonExceptFirst,0x800C 6
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#10
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,End,
0003,function,SurvivePoison,0x800C 0x8005
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#8
0003,function,TextPokeNickname,0 0x8005
0003,function,Message,53
0003,function,IncrementVar,0x8005 1
0003,function,CompareVars,0x8004 0x8005
0003,function,JumpIf,DIFFERENT Function#9
0003,function,CountAlivePokemonExceptFirst,0x800C 6
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#10
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,End,
0003,function,TextPlayerName,0
0003,function,Message,11
0003,function,WaitAB,
0003,function,CloseMessage,
0003,function,FadeOutMusic,0 10
0003,function,FadeScreen,6 1 0 0
0003,function,WaitFadeScreen,
0003,function,FinishOverworldScreen,
0003,function,DummyLostBattle,
0003,function,End,
0003,function,ShowSaveBox,
0003,function,Message,13
0003,function,OpenTouchScreen,
0003,function,YesNoTouchScreen,0x800C
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#56
0003,function,CheckSaveGame,0x800C
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#57
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#58
0003,function,CompareVarValue,0x800C 2
0003,function,JumpIf,EQUAL Function#59
0003,function,CompareVarValue,0x800C 3
0003,function,JumpIf,EQUAL Function#60
0003,function,End,
0003,function,PlaySound,SEQ_ME_ACCE
0003,function,GiveAccessory,0x8004 0x8005
0003,function,TextAccessory,0 0x8004
0003,function,Message,25
0003,function,WaitSound,
0003,function,TextPlayerName,0
0003,function,TextAccessory,1 0x8004
0003,function,Return,
0003,function,Call,Function#3
0003,function,GiveItem,0x8004 0x8005 0x800C
0003,function,GetItemPocket,0x8004 0x800C
0003,function,CompareVarValue,0x800C 7
0003,function,CallIf,EQUAL Function#61
0003,function,CompareVarValue,0x800C 7
0003,function,CallIf,DIFFERENT Function#62
0003,function,CompareVarValue,0x8005 1
0003,function,JumpIf,GREATER Function#63
0003,function,Message,30
0003,function,Jump,Function#64
0003,function,Message,27
0003,function,WaitButton,
0003,function,Return,
0003,function,PreparePCAnimation,90
0003,function,OpenPCAnimation,90
0003,function,WaitDoor,90
0003,function,Return,
0003,function,TextPlayerName,0
0003,function,Message,34
0003,function,MultiTouchStandardText,1 1 0 1 0x8006
0003,function,CheckFlag,2422
0003,function,CallIf,LESS Function#65
0003,function,CheckFlag,2422
0003,function,CallIf,EQUAL Function#66
0003,function,CreateMultiTouchBox,63 255 1
0003,function,CheckFlag,2404
0003,function,JumpIf,EQUAL Function#67
0003,function,CheckFlag,2404
0003,function,JumpIf,LESS Function#68
0003,function,Jump,Function#68
0003,function,SetPlayerForm,256
0003,function,UpdatePlayerForm,
0003,function,Movement,Player Action#3
0003,function,WaitMovement,
0003,function,Message,44
0003,function,Call,Function#69
0003,function,Call,Function#70
0003,function,CheckBadge,0 0x800C
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#71
0003,function,Message,45
0003,function,Movement,Player Action#4
0003,function,WaitMovement,
0003,function,CheckPlayerForm,0x800C
0003,function,CompareVarValue,0x800C 3
0003,function,JumpIf,DIFFERENT Function#72
0003,function,SetPlayerForm,1024
0003,function,Jump,Function#73
0003,function,UpdatePlayerForm,
0003,function,Movement,Player Action#3
0003,function,WaitMovement,
0003,function,Message,44
0003,function,Call,Function#69
0003,function,Call,Function#70
0003,function,CheckBadge,0 0x800C
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#71
0003,function,Message,45
0003,function,Movement,Player Action#4
0003,function,WaitMovement,
0003,function,CheckPlayerForm,0x800C
0003,function,CompareVarValue,0x800C 3
0003,function,JumpIf,DIFFERENT Function#72
0003,function,SetPlayerForm,1024
0003,function,Jump,Function#73
0003,function,End,
0003,function,Message,60
0003,function,YesNoBox,0x800C
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#21
0003,function,RideBike,0
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,End,
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,End,
0003,function,Message,108
0003,function,Jump,Function#25
0003,function,MultiTouchLocalText,1 1 0 1 0x800C
0003,function,CreateMultiTouchBox,112 255 0
0003,function,CreateMultiTouchBox,113 255 1
0003,function,CreateMultiTouchBox,114 255 2
0003,function,CreateMultiTouchBox,115 255 3
0003,function,CreateMultiTouchBox,116 255 4
0003,function,CloseMultiTouch,
0003,function,CompareVarValue,0x800C 4
0003,function,JumpIf,GREATER/EQUAL Function#22
0003,function,SetVar,0x8004 104
0003,function,IncrementVar,0x8004 0x800C
0003,function,MessageFlex,0x8004
0003,function,FadeScreen,6 1 0 0
0003,function,WaitFadeScreen,
0003,function,CloseMessage,
0003,function,SetVar,0x8000 2
0003,function,IncrementVar,0x8000 0x800C
0003,function,CMD_492,0x8000 0x800C 0x8001
0003,function,ReturnScreen,
0003,function,FadeScreen,6 1 1 0
0003,function,WaitFadeScreen,
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#22
0003,function,Message,109
0003,function,YesNoTouchScreen,0x800C
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#23
0003,function,CompareVarValue,0x8001 0xFFFF
0003,function,JumpIf,EQUAL Function#24
0003,function,CMD_494,0 0x8001
0003,function,Message,111
0003,function,Jump,Function#25
0003,function,Message,110
0003,function,WaitButton,
0003,function,CloseMessage,
0003,function,CloseTouchScreen,
0003,function,ReleaseAll,
0003,function,End,
0003,function,WaitButton,
0003,function,CloseMessage,
0003,function,CloseTouchScreen,
0003,function,ReleaseAll,
0003,function,End,
0003,function,PlaySound,SEQ_ME_ACCE
0003,function,GiveDressupBackground,0x8004
0003,function,TextBackgroundName,0 0x8004
0003,function,Message,25
0003,function,WaitSound,
0003,function,TextPlayerName,0
0003,function,TextBackgroundName,1 0x8004
0003,function,Return,
0003,function,TempMusic,SEQ_GS_E_SUPPORT_F
0003,function,Return,
0003,function,TempMusic,SEQ_GS_E_SUPPORT_M
0003,function,Return,
0003,function,Call,Function#3
0003,function,GiveItem,0x8004 0x8005 0x800C
0003,function,GetItemPocket,0x8004 0x800C
0003,function,CompareVarValue,0x800C 7
0003,function,CallIf,EQUAL Function#61
0003,function,CompareVarValue,0x800C 7
0003,function,CallIf,DIFFERENT Function#62
0003,function,Message,89
0003,function,Return,
0003,function,PlayFanfare,SEQ_SE_GS_PHONE0
0003,function,WaitFanfare,SEQ_SE_GS_PHONE0
0003,function,PlayFanfare,SEQ_SE_GS_PHONE0
0003,function,WaitFanfare,SEQ_SE_GS_PHONE0
0003,function,FadeScreen,6 1 0 0
0003,function,WaitFadeScreen,
0003,function,StartPokeGearCall,
0003,function,ReturnScreen,
0003,function,FadeScreen,6 1 1 0
0003,function,WaitFadeScreen,
0003,function,Return,
0003,function,LocalScript,
0003,function,End,
0003,function,ReturnScreen,
0003,function,FadeScreen,6 1 1 0
0003,function,WaitFadeScreen,
0003,function,LocalScript,
0003,function,End,
0003,function,OpenTouchScreen,
0003,function,MultiTouchStandardText,1 1 0 1 0x800C
0003,function,CreateMultiTouchBox,321 255 0
0003,function,CreateMultiTouchBox,322 255 1
0003,function,CreateMultiTouchBox,323 255 2
0003,function,CloseMultiTouch,
0003,function,SetVarFromVariable,0x8008 0x800C
0003,function,CompareVarValue,0x8008 0
0003,function,JumpIf,EQUAL Function#74
0003,function,CompareVarValue,0x8008 1
0003,function,JumpIf,EQUAL Function#75
0003,function,CompareVarValue,0x8008 2
0003,function,JumpIf,EQUAL Function#76
0003,function,End,
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 6
0003,function,FreezeMessage,
0003,function,Jump,Function#33
0003,function,OpenTouchScreen,
0003,function,MultiTouchStandardText,1 1 0 1 0x800C
0003,function,CreateMultiTouchBox,321 255 0
0003,function,CreateMultiTouchBox,322 255 1
0003,function,CreateMultiTouchBox,323 255 2
0003,function,CloseMultiTouch,
0003,function,SetVarFromVariable,0x8008 0x800C
0003,function,CompareVarValue,0x8008 0
0003,function,JumpIf,EQUAL Function#77
0003,function,CompareVarValue,0x8008 1
0003,function,JumpIf,EQUAL Function#78
0003,function,CompareVarValue,0x8008 2
0003,function,JumpIf,EQUAL Function#79
0003,function,End,
0003,function,CheckFlag,367
0003,function,JumpIf,EQUAL Function#80
0003,function,CheckFlag,368
0003,function,JumpIf,EQUAL Function#81
0003,function,CheckFlag,369
0003,function,JumpIf,EQUAL Function#82
0003,function,CheckFlag,394
0003,function,JumpIf,EQUAL Function#83
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 6
0003,function,FreezeMessage,
0003,function,Jump,Function#35
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 2
0003,function,Jump,Function#84
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 3
0003,function,Jump,Function#84
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 4
0003,function,Jump,Function#84
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 5
0003,function,Jump,Function#84
0003,function,UseScript_#58,
0003,function,UseScript_#59,
0003,function,UseScript_#60,
0003,function,UseScript_#62,
0003,function,UseScript_#63,
0003,function,UseScript_#64,
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,End,
0003,function,PlaySound,SEQ_ME_KEYITEM
0003,function,Return,
0003,function,PlaySound,SEQ_ME_ITEM
0003,function,Return,
0003,function,PlaySound,SEQ_ME_HYOUKA2
0003,function,Return,
0003,function,PlaySound,SEQ_ME_WAZA
0003,function,Return,
0003,function,TextPlayerName,0
0003,function,Message,6
0003,function,OpenTouchScreen,
0003,function,YesNoTouchScreen,0x800C
0003,function,CloseTouchScreen,
0003,function,CompareVarValue,0x800C 0
0003,function,JumpIf,EQUAL Function#53
0003,function,Message,9
0003,function,WaitButton,
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,LocalScript,
0003,function,End,
0003,function,SetVar,0x8004 1
0003,function,Jump,Function#6
0003,function,SetPlayerForm,256
0003,function,UpdatePlayerForm,
0003,function,Movement,Player Action#3
0003,function,WaitMovement,
0003,function,FollowingPokePCAnimation,
0003,function,CheckTrainerCardLevel,0x800C
0003,function,CompareVarValue,0x800C 4
0003,function,CallIf,GREATER/EQUAL Function#85
0003,function,CompareVarValue,0x800C 4
0003,function,CallIf,LESS Function#86
0003,function,Call,Function#70
0003,function,CheckFlag,101
0003,function,JumpIf,LESS Function#87
0003,function,Jump,Function#88
0003,function,UpdatePlayerForm,
0003,function,Movement,Player Action#3
0003,function,WaitMovement,
0003,function,FollowingPokePCAnimation,
0003,function,CheckTrainerCardLevel,0x800C
0003,function,CompareVarValue,0x800C 4
0003,function,CallIf,GREATER/EQUAL Function#85
0003,function,CompareVarValue,0x800C 4
0003,function,CallIf,LESS Function#86
0003,function,Call,Function#70
0003,function,CheckFlag,101
0003,function,JumpIf,LESS Function#87
0003,function,Jump,Function#88
0003,function,HideSaveBox,
0003,function,CloseTouchScreen,
0003,function,SetVar,0x800C 0
0003,function,Return,
0003,function,HideSaveBox,
0003,function,CloseTouchScreen,
0003,function,Message,20
0003,function,WaitAB,
0003,function,SetVar,0x800C 0
0003,function,Return,
0003,function,Message,21
0003,function,Jump,Function#89
0003,function,Message,14
0003,function,YesNoTouchScreen,0x800C
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#56
0003,function,Message,21
0003,function,Jump,Function#89
0003,function,Message,14
0003,function,YesNoTouchScreen,0x800C
0003,function,CompareVarValue,0x800C 1
0003,function,JumpIf,EQUAL Function#56
0003,function,CheckFlag,32
0003,function,JumpIf,LESS Function#90
0003,function,CheckFlag,32
0003,function,JumpIf,EQUAL Function#91
0003,function,End,
0003,function,TextPlayerName,0
0003,function,TextItem,1 0x8004
0003,function,Message,28
0003,function,Jump,Function#92
0003,function,CompareVarValue,0x8005 1
0003,function,JumpIf,GREATER Function#93
0003,function,TextItem,0 0x8004
0003,function,Jump,Function#94
0003,function,Message,31
0003,function,WaitButton,
0003,function,Return,
0003,function,WaitButton,
0003,function,Return,
0003,function,CreateMultiTouchBox,61 255 0
0003,function,Return,
0003,function,CreateMultiTouchBox,62 255 0
0003,function,Return,
0003,function,CreateMultiTouchBox,64 255 2
0003,function,CreateMultiTouchBox,66 255 3
0003,function,CloseMultiTouch,
0003,function,SetVarFromVariable,0x8008 0x8006
0003,function,CompareVarValue,0x8008 0
0003,function,JumpIf,EQUAL Function#95
0003,function,CompareVarValue,0x8008 1
0003,function,JumpIf,EQUAL Function#96
0003,function,CompareVarValue,0x8008 2
0003,function,JumpIf,EQUAL Function#97
0003,function,Jump,Function#98
0003,function,CreateMultiTouchBox,66 255 2
0003,function,CloseMultiTouch,
0003,function,SetVarFromVariable,0x8008 0x8006
0003,function,CompareVarValue,0x8008 0
0003,function,JumpIf,EQUAL Function#95
0003,function,CompareVarValue,0x8008 1
0003,function,JumpIf,EQUAL Function#96
0003,function,Jump,Function#98
0003,function,GetCurrentHeaderID,0x8004
0003,function,CompareVarValue,0x8004 69
0003,function,JumpIf,EQUAL Function#99
0003,function,CompareVarValue,0x8004 158
0003,function,JumpIf,EQUAL Function#100
0003,function,CompareVarValue,0x8004 166
0003,function,JumpIf,EQUAL Function#101
0003,function,CompareVarValue,0x8004 236
0003,function,JumpIf,EQUAL Function#102
0003,function,CompareVarValue,0x8004 185
0003,function,JumpIf,EQUAL Function#103
0003,function,CompareVarValue,0x8004 81
0003,function,JumpIf,EQUAL Function#104
0003,function,CompareVarValue,0x8004 246
0003,function,JumpIf,EQUAL Function#105
0003,function,CompareVarValue,0x8004 293
0003,function,JumpIf,EQUAL Function#106
0003,function,CompareVarValue,0x8004 169
0003,function,JumpIf,EQUAL Function#107
0003,function,SetVar,0x8007 0
0003,function,Return,
0003,function,Movement,0x8007 Action#5
0003,function,WaitMovement,
0003,function,CountPartyBornPokemon,0x8006
0003,function,PCHealAnimation,0x8006
0003,function,Movement,0x8007 Action#6
0003,function,WaitMovement,
0003,function,GetFirstAlivePokemonSlot,0x8008
0003,function,HealPokemon,
0003,function,Return,
0003,function,Movement,Player Action#4
0003,function,WaitMovement,
0003,function,CheckPlayerForm,0x800C
0003,function,CompareVarValue,0x800C 3
0003,function,JumpIf,DIFFERENT Function#108
0003,function,SetPlayerForm,1024
0003,function,Jump,Function#109
0003,function,SetPlayerForm,1
0003,function,UpdatePlayerForm,
0003,function,Movement,0x8007 Action#7
0003,function,WaitMovement,
0003,function,Message,46
0003,function,WaitButton,
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,End,
0003,function,UpdatePlayerForm,
0003,function,Movement,0x8007 Action#7
0003,function,WaitMovement,
0003,function,Message,46
0003,function,WaitButton,
0003,function,CloseMessage,
0003,function,ReleaseAll,
0003,function,End,
0003,function,UseScript_#50,
0003,function,UseScript_#51,
0003,function,UseScript_#52,
0003,function,UseScript_#54,
0003,function,UseScript_#55,
0003,function,UseScript_#56,
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 7
0003,function,Jump,Function#110
0003,function,GetCommonMessageArchive,3 0x800C
0003,function,MessageFromArchive,0x800C 8
