entity_type,event_file,maps,entity_index,ow_id,overlay_entry,ow_type,script_file,script_num,flag
overworld,0022,BIKE ROAD TOP(H259),0,0,229,TRAINER,209,3309,0x0000
overworld,0022,BIKE ROAD TOP(H259),1,1,229,TRAINER,209,3310,0x0000
overworld,0022,BIKE ROAD TOP(H259),2,2,229,TRAINER,209,3311,0x0000
overworld,0022,BIKE ROAD TOP(H259),3,3,229,TRAINER,209,3312,0x0000
overworld,0022,BIKE ROAD TOP(H259),4,4,229,TRAINER,209,3313,0x0000
overworld,0022,BIKE ROAD TOP(H259),5,5,229,TRAINER,209,3314,0x0000
overworld,0022,BIKE ROAD TOP(H259),6,6,229,TRAINER,209,3317,0x0000
overworld,0022,BIKE ROAD TOP(H259),7,7,229,TRAINER,209,3319,0x0000
overworld,0022,BIKE ROAD TOP(H259),8,8,229,TRAINER,209,3325,0x0000
overworld,0022,BIKE ROAD TOP(H259),9,9,229,TRAINER,209,3321,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),0,0,345,TRAINER,210,3379,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),1,1,345,TRAINER,210,3323,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),2,2,346,TRAINER,210,3324,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),3,3,346,TRAINER,210,3327,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),4,4,346,TRAINER,210,3328,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),5,5,346,TRAINER,210,3342,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),6,6,345,TRAINER,210,3344,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),7,7,346,TRAINER,210,3340,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),8,8,345,TRAINER,210,3341,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),9,9,346,TRAINER,210,3380,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),10,10,345,TRAINER,210,3381,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),11,11,346,TRAINER,210,3382,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),12,12,345,TRAINER,210,3395,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),13,13,323,TRAINER,210,3396,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),14,14,346,TRAINER,210,3397,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),15,15,141,TRAINER,210,3398,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),16,16,141,TRAINER,210,3399,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),17,17,346,TRAINER,210,3400,0x0000
overworld,0023,RT 11 AREA 1(H221); RT 11 AREA 2(H222); RT 11 AREA 3(H223); RT 11 AREA 4(H224); RT 11 AREA 5(H225),18,18,323,TRAINER,210,3401,0x0000
overworld,0024,-(H264),0,0,328,NORMAL,212,1,0x027E
overworld,0024,-(H264),1,1,385,NORMAL,212,0,0x0301
overworld,0024,-(H264),2,2,148,NORMAL,212,0,0x0301
overworld,0024,-(H264),3,3,101,NORMAL,212,0,0x0302
overworld,0025,-(H265),0,0,322,NORMAL,215,1,0x0000
overworld,0025,-(H265),1,1,326,NORMAL,215,2,0x0000
overworld,0025,-(H265),2,2,222,NORMAL,215,3,0x0255
overworld,0026,-(H263),0,0,146,TRAINER,216,3328,0x0000
overworld,0026,-(H263),1,1,319,TRAINER,216,3418,0x0000
overworld,0026,-(H263),2,2,146,TRAINER,216,3329,0x0000
overworld,0026,-(H263),3,3,319,TRAINER,216,3353,0x0000
overworld,0026,-(H263),4,4,319,TRAINER,216,3354,0x0000
overworld,0026,-(H263),5,5,345,TRAINER,216,3147,0x0000
overworld,0026,-(H263),6,6,338,TRAINER,216,3365,0x0000
overworld,0026,-(H263),7,7,324,NORMAL,216,2,0x0000
overworld,0026,-(H263),8,8,370,NORMAL,216,0,0x0256
overworld,0026,-(H263),9,9,322,NORMAL,216,0,0x0309
overworld,0026,-(H263),10,10,86,NORMAL,216,10000,0x0010
overworld,0026,-(H263),11,11,87,NORMAL,216,7046,0x04CB
overworld,0026,-(H263),12,12,1039,NORMAL,216,8,0x02A1
overworld,0026,-(H263),13,13,382,NORMAL,216,6,0x02A2
overworld,0026,-(H263),14,14,382,NORMAL,216,7,0x02B2
overworld,0026,-(H263),15,15,370,NORMAL,216,10,0x02CD
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),0,0,324,TRAINER,218,3329,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),1,1,327,TRAINER,218,3330,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),2,2,324,TRAINER,218,3337,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),3,3,324,TRAINER,218,3338,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),4,4,327,TRAINER,218,3336,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),5,5,324,TRAINER,218,3335,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),6,6,327,TRAINER,218,3331,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),7,7,324,TRAINER,218,3332,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),8,8,324,TRAINER,218,3333,0x0000
overworld,0027,ULURU 1 A1(H275); ULURU 1 A2(H276); ULURU 1 A3(H277),9,9,327,TRAINER,218,3334,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),0,0,225,TRAINER,221,3409,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),1,1,225,TRAINER,221,3410,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),2,2,33,TRAINER,221,3411,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),3,3,225,TRAINER,221,3412,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),4,4,33,TRAINER,221,3413,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),5,5,33,TRAINER,221,3419,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),6,6,225,TRAINER,221,3418,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),7,7,225,TRAINER,221,3420,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),8,8,33,TRAINER,221,3414,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),9,9,225,TRAINER,221,3415,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),10,10,225,TRAINER,221,3416,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),11,11,33,TRAINER,221,3417,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),12,12,225,TRAINER,221,3421,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),13,13,33,TRAINER,221,3424,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),14,14,33,TRAINER,221,3422,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),15,15,225,TRAINER,221,3423,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),16,16,33,TRAINER,221,3425,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),17,17,33,TRAINER,221,3426,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),18,18,225,TRAINER,221,3427,0x0000
overworld,0028,RT 14 AREA 1(H278); RT 14 AREA 5(H286); RT 14 AREA 6(H287); RT 14 AREA 2(H288); RT 14 AREA 3(H289); RT 14 AREA 4(H290),19,19,33,TRAINER,221,3428,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),0,0,324,TRAINER,223,3455,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),1,1,324,TRAINER,223,3456,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),2,2,327,TRAINER,223,3457,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),3,3,327,TRAINER,223,3458,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),4,4,324,TRAINER,223,3459,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),5,5,324,TRAINER,223,3460,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),6,6,324,TRAINER,223,3463,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),7,7,324,TRAINER,223,3461,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),8,8,327,TRAINER,223,3462,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),9,9,327,TRAINER,223,3468,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),10,10,324,TRAINER,223,3469,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),11,11,324,TRAINER,223,3470,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),12,12,327,TRAINER,223,3471,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),13,13,324,TRAINER,223,3463,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),14,14,324,TRAINER,223,3464,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),15,15,227,TRAINER,223,3465,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),16,16,327,TRAINER,223,3466,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),17,17,324,TRAINER,223,3467,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),18,18,327,TRAINER,223,3472,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),19,19,324,TRAINER,223,3473,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),20,20,324,TRAINER,223,3474,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),21,21,324,TRAINER,223,3475,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),22,22,227,TRAINER,223,3476,0x0000
overworld,0029,RT 19 AREA 1(H312); RT 19 AREA 2(H313); RT 19 AREA 3(H314),23,23,327,TRAINER,223,3477,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),0,0,324,TRAINER,225,3504,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),1,1,327,TRAINER,225,3505,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),2,2,324,TRAINER,225,3506,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),3,3,327,TRAINER,225,3507,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),4,4,324,TRAINER,225,3508,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),5,5,327,TRAINER,225,3509,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),6,6,324,TRAINER,225,3510,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),7,7,324,TRAINER,225,3511,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),8,8,327,TRAINER,225,3512,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),9,9,327,TRAINER,225,3513,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),10,10,327,TRAINER,225,3514,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),11,11,327,TRAINER,225,3515,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),12,12,324,TRAINER,225,3516,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),13,13,327,TRAINER,225,3517,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),14,14,344,TRAINER,225,3518,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),15,15,327,TRAINER,225,3519,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),16,16,324,TRAINER,225,3520,0x0000
overworld,0030,ULURU 2 A1(H315); ULURU 2 A2(H316),17,17,327,TRAINER,225,3521,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),0,0,324,TRAINER,227,3555,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),1,1,327,TRAINER,227,3557,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),2,2,324,TRAINER,227,3556,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),3,3,324,TRAINER,227,3560,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),4,4,327,TRAINER,227,3558,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),5,5,327,TRAINER,227,3559,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),6,6,327,TRAINER,227,3561,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),7,7,327,TRAINER,227,3562,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),8,8,324,TRAINER,227,3563,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),9,9,324,TRAINER,227,3564,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),10,10,327,TRAINER,227,3565,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),11,11,324,TRAINER,227,3566,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),12,12,324,TRAINER,227,3567,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),13,13,324,TRAINER,227,3568,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),14,14,327,TRAINER,227,3569,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),15,15,327,TRAINER,227,3570,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),16,16,324,TRAINER,227,3571,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),17,17,327,TRAINER,227,3572,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),18,18,327,TRAINER,227,3573,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),19,19,324,TRAINER,227,3574,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),20,20,324,TRAINER,227,3575,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),21,21,324,TRAINER,227,3576,0x0000
overworld,0031,RT 13 AREA 1(H317); RT 13 AREA 2(H318); RT 13 AREA 3(H319); RT 13 AREA 4(H320); RT 13 AREA 5(H321); RT 13 AREA 6(H322); RT 13 AREA 7(H323),22,22,327,TRAINER,227,3577,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),0,0,324,TRAINER,230,3659,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),1,1,324,TRAINER,230,3661,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),2,2,324,TRAINER,230,3662,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),3,3,327,TRAINER,230,3660,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),4,4,327,TRAINER,230,3663,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),5,5,327,TRAINER,230,3664,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),6,6,324,TRAINER,230,3665,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),7,7,327,TRAINER,230,3666,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),8,8,324,TRAINER,230,3667,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),9,9,324,TRAINER,230,3668,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),10,10,324,TRAINER,230,3669,0x0000
overworld,0032,ULURU 3 A1(H324); ULURU 3 A2(H325),11,11,324,TRAINER,230,3670,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),0,0,324,TRAINER,232,3595,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),1,1,324,TRAINER,232,3596,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),2,2,324,TRAINER,232,3597,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),3,3,324,TRAINER,232,3598,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),4,4,327,TRAINER,232,3599,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),5,5,327,TRAINER,232,3600,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),6,6,327,TRAINER,232,3601,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),7,7,324,TRAINER,232,3602,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),8,8,324,TRAINER,232,3603,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),9,9,324,TRAINER,232,3604,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),10,10,327,TRAINER,232,3605,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),11,11,324,TRAINER,232,3606,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),12,12,327,TRAINER,232,3607,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),13,13,324,TRAINER,232,3608,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),14,14,327,TRAINER,232,3609,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),15,15,324,TRAINER,232,3610,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),16,16,327,TRAINER,232,3611,0x0000
overworld,0033,UNDARA AREA 1(H326); UNDARA AREA 2(H327); UNDARA AREA 3(H328); UNDARA AREA 4(H329),17,17,521,NORMAL,232,1,0x0000
overworld,0034,PRIMAL CAVE 1(H335); -(H336); -(H337),0,0,333,TRAINER,236,3060,0x0000
overworld,0034,PRIMAL CAVE 1(H335); -(H336); -(H337),1,1,262,NORMAL,236,2800,0x0000
