Pokemon,Move,Method,Level
ALCREMIE_BERRY_SWEET,ATTRACT,tm,
ALCREMIE_BERRY_SWEET,ENERGY_BALL,tm,
ALCREMIE_BERRY_SWEET,FLING,tm,
ALCREMIE_BERRY_SWEET,ENDURE,tm,
ALCREMIE_BERRY_SWEET,DRAIN_PUNCH,tm,
ALCREMIE_BERRY_SWEET,GIGA_IMPACT,tm,
ALCREMIE_BERRY_SWEET,PSYCH_UP,tm,
ALCREMIE_BERRY_SWEET,SLEEP_TALK,tm,
ALCREMIE_BERRY_SWEET,SUBSTITUTE,tm,
ALCREMIE_CLOVER_SWEET,DECORATE,level-up,1
ALCREMIE_CLOVER_SWEET,TACKLE,level-up,1
ALCREMIE_CLOVER_SWEET,AROMATIC_MIST,level-up,1
ALCREMIE_CLOVER_SWEET,SWEET_KISS,level-up,1
ALCREMIE_CLOVER_SWEET,SWEET_SCENT,level-up,1
ALCREMIE_CLOVER_SWEET,DRAINING_KISS,level-up,15
ALCREMIE_CLOVER_SWEET,AROMATHERAPY,level-up,20
ALCREMIE_CLOVER_SWEET,ATTRACT,level-up,25
ALCREMIE_CLOVER_SWEET,ACID_ARMOR,level-up,30
ALCREMIE_CLOVER_SWEET,DAZZLING_GLEAM,level-up,35
ALCREMIE_CLOVER_SWEET,RECOVER,level-up,40
ALCREMIE_CLOVER_SWEET,MISTY_TERRAIN,level-up,45
ALCREMIE_CLOVER_SWEET,ENTRAINMENT,level-up,50
ALCREMIE_CLOVER_SWEET,TOXIC,tm,
ALCREMIE_CLOVER_SWEET,HIDDEN_POWER,tm,
ALCREMIE_CLOVER_SWEET,HYPER_BEAM,tm,
ALCREMIE_CLOVER_SWEET,LIGHT_SCREEN,tm,
ALCREMIE_CLOVER_SWEET,PROTECT,tm,
ALCREMIE_CLOVER_SWEET,GIGA_DRAIN,tm,
ALCREMIE_CLOVER_SWEET,SAFEGUARD,tm,
ALCREMIE_CLOVER_SWEET,FRUSTRATION,tm,
ALCREMIE_CLOVER_SWEET,SOLAR_BEAM,tm,
ALCREMIE_CLOVER_SWEET,RETURN,tm,
ALCREMIE_CLOVER_SWEET,PSYCHIC,tm,
ALCREMIE_CLOVER_SWEET,DOUBLE_TEAM,tm,
ALCREMIE_CLOVER_SWEET,FACADE,tm,
ALCREMIE_CLOVER_SWEET,SECRET_POWER,tm,
ALCREMIE_CLOVER_SWEET,REST,tm,
ALCREMIE_CLOVER_SWEET,ATTRACT,tm,
ALCREMIE_CLOVER_SWEET,ENERGY_BALL,tm,
ALCREMIE_CLOVER_SWEET,FLING,tm,
ALCREMIE_CLOVER_SWEET,ENDURE,tm,
ALCREMIE_CLOVER_SWEET,DRAIN_PUNCH,tm,
ALCREMIE_CLOVER_SWEET,GIGA_IMPACT,tm,
ALCREMIE_CLOVER_SWEET,PSYCH_UP,tm,
ALCREMIE_CLOVER_SWEET,SLEEP_TALK,tm,
ALCREMIE_CLOVER_SWEET,SUBSTITUTE,tm,
ALCREMIE_FILLER_1,DECORATE,level-up,1
ALCREMIE_FILLER_1,TACKLE,level-up,1
ALCREMIE_FILLER_1,AROMATIC_MIST,level-up,1
ALCREMIE_FILLER_1,SWEET_KISS,level-up,1
ALCREMIE_FILLER_1,SWEET_SCENT,level-up,1
ALCREMIE_FILLER_1,DRAINING_KISS,level-up,15
ALCREMIE_FILLER_1,AROMATHERAPY,level-up,20
ALCREMIE_FILLER_1,ATTRACT,level-up,25
ALCREMIE_FILLER_1,ACID_ARMOR,level-up,30
ALCREMIE_FILLER_1,DAZZLING_GLEAM,level-up,35
ALCREMIE_FILLER_1,RECOVER,level-up,40
ALCREMIE_FILLER_1,MISTY_TERRAIN,level-up,45
ALCREMIE_FILLER_1,ENTRAINMENT,level-up,50
ALCREMIE_FILLER_1,TOXIC,tm,
ALCREMIE_FILLER_1,HIDDEN_POWER,tm,
ALCREMIE_FILLER_1,HYPER_BEAM,tm,
ALCREMIE_FILLER_1,LIGHT_SCREEN,tm,
ALCREMIE_FILLER_1,PROTECT,tm,
ALCREMIE_FILLER_1,GIGA_DRAIN,tm,
ALCREMIE_FILLER_1,SAFEGUARD,tm,
ALCREMIE_FILLER_1,FRUSTRATION,tm,
ALCREMIE_FILLER_1,SOLAR_BEAM,tm,
ALCREMIE_FILLER_1,RETURN,tm,
ALCREMIE_FILLER_1,PSYCHIC,tm,
ALCREMIE_FILLER_1,DOUBLE_TEAM,tm,
ALCREMIE_FILLER_1,FACADE,tm,
ALCREMIE_FILLER_1,SECRET_POWER,tm,
ALCREMIE_FILLER_1,REST,tm,
ALCREMIE_FILLER_1,ATTRACT,tm,
ALCREMIE_FILLER_1,ENERGY_BALL,tm,
ALCREMIE_FILLER_1,FLING,tm,
ALCREMIE_FILLER_1,ENDURE,tm,
ALCREMIE_FILLER_1,DRAIN_PUNCH,tm,
ALCREMIE_FILLER_1,GIGA_IMPACT,tm,
ALCREMIE_FILLER_1,PSYCH_UP,tm,
ALCREMIE_FILLER_1,SLEEP_TALK,tm,
ALCREMIE_FILLER_1,SUBSTITUTE,tm,
ALCREMIE_FILLER_2,DECORATE,level-up,1
ALCREMIE_FILLER_2,TACKLE,level-up,1
ALCREMIE_FILLER_2,AROMATIC_MIST,level-up,1
ALCREMIE_FILLER_2,SWEET_KISS,level-up,1
ALCREMIE_FILLER_2,SWEET_SCENT,level-up,1
ALCREMIE_FILLER_2,DRAINING_KISS,level-up,15
ALCREMIE_FILLER_2,AROMATHERAPY,level-up,20
ALCREMIE_FILLER_2,ATTRACT,level-up,25
ALCREMIE_FILLER_2,ACID_ARMOR,level-up,30
ALCREMIE_FILLER_2,DAZZLING_GLEAM,level-up,35
ALCREMIE_FILLER_2,RECOVER,level-up,40
ALCREMIE_FILLER_2,MISTY_TERRAIN,level-up,45
ALCREMIE_FILLER_2,ENTRAINMENT,level-up,50
ALCREMIE_FILLER_2,TOXIC,tm,
ALCREMIE_FILLER_2,HIDDEN_POWER,tm,
ALCREMIE_FILLER_2,HYPER_BEAM,tm,
ALCREMIE_FILLER_2,LIGHT_SCREEN,tm,
ALCREMIE_FILLER_2,PROTECT,tm,
ALCREMIE_FILLER_2,GIGA_DRAIN,tm,
ALCREMIE_FILLER_2,SAFEGUARD,tm,
ALCREMIE_FILLER_2,FRUSTRATION,tm,
ALCREMIE_FILLER_2,SOLAR_BEAM,tm,
ALCREMIE_FILLER_2,RETURN,tm,
ALCREMIE_FILLER_2,PSYCHIC,tm,
ALCREMIE_FILLER_2,DOUBLE_TEAM,tm,
ALCREMIE_FILLER_2,FACADE,tm,
ALCREMIE_FILLER_2,SECRET_POWER,tm,
ALCREMIE_FILLER_2,REST,tm,
ALCREMIE_FILLER_2,ATTRACT,tm,
ALCREMIE_FILLER_2,ENERGY_BALL,tm,
ALCREMIE_FILLER_2,FLING,tm,
ALCREMIE_FILLER_2,ENDURE,tm,
ALCREMIE_FILLER_2,DRAIN_PUNCH,tm,
ALCREMIE_FILLER_2,GIGA_IMPACT,tm,
ALCREMIE_FILLER_2,PSYCH_UP,tm,
ALCREMIE_FILLER_2,SLEEP_TALK,tm,
ALCREMIE_FILLER_2,SUBSTITUTE,tm,
ALCREMIE_FLOWER_SWEET,DECORATE,level-up,1
ALCREMIE_FLOWER_SWEET,TACKLE,level-up,1
ALCREMIE_FLOWER_SWEET,AROMATIC_MIST,level-up,1
ALCREMIE_FLOWER_SWEET,SWEET_KISS,level-up,1
ALCREMIE_FLOWER_SWEET,SWEET_SCENT,level-up,1
ALCREMIE_FLOWER_SWEET,DRAINING_KISS,level-up,15
ALCREMIE_FLOWER_SWEET,AROMATHERAPY,level-up,20
ALCREMIE_FLOWER_SWEET,ATTRACT,level-up,25
ALCREMIE_FLOWER_SWEET,ACID_ARMOR,level-up,30
ALCREMIE_FLOWER_SWEET,DAZZLING_GLEAM,level-up,35
ALCREMIE_FLOWER_SWEET,RECOVER,level-up,40
ALCREMIE_FLOWER_SWEET,MISTY_TERRAIN,level-up,45
ALCREMIE_FLOWER_SWEET,ENTRAINMENT,level-up,50
ALCREMIE_LOVE_SWEET,DECORATE,level-up,1
ALCREMIE_LOVE_SWEET,TACKLE,level-up,1
ALCREMIE_LOVE_SWEET,AROMATIC_MIST,level-up,1
ALCREMIE_LOVE_SWEET,SWEET_KISS,level-up,1
ALCREMIE_LOVE_SWEET,SWEET_SCENT,level-up,1
ALCREMIE_LOVE_SWEET,DRAINING_KISS,level-up,15
ALCREMIE_LOVE_SWEET,AROMATHERAPY,level-up,20
ALCREMIE_LOVE_SWEET,ATTRACT,level-up,25
ALCREMIE_LOVE_SWEET,ACID_ARMOR,level-up,30
ALCREMIE_LOVE_SWEET,DAZZLING_GLEAM,level-up,35
ALCREMIE_LOVE_SWEET,RECOVER,level-up,40
ALCREMIE_LOVE_SWEET,MISTY_TERRAIN,level-up,45
ALCREMIE_LOVE_SWEET,ENTRAINMENT,level-up,50
ALCREMIE_LOVE_SWEET,TOXIC,tm,
ALCREMIE_LOVE_SWEET,HIDDEN_POWER,tm,
ALCREMIE_LOVE_SWEET,HYPER_BEAM,tm,
ALCREMIE_LOVE_SWEET,LIGHT_SCREEN,tm,
ALCREMIE_LOVE_SWEET,PROTECT,tm,
ALCREMIE_LOVE_SWEET,GIGA_DRAIN,tm,
ALCREMIE_LOVE_SWEET,SAFEGUARD,tm,
ALCREMIE_LOVE_SWEET,FRUSTRATION,tm,
ALCREMIE_LOVE_SWEET,SOLAR_BEAM,tm,
ALCREMIE_LOVE_SWEET,RETURN,tm,
ALCREMIE_LOVE_SWEET,PSYCHIC,tm,
ALCREMIE_LOVE_SWEET,DOUBLE_TEAM,tm,
ALCREMIE_LOVE_SWEET,FACADE,tm,
ALCREMIE_LOVE_SWEET,SECRET_POWER,tm,
ALCREMIE_LOVE_SWEET,REST,tm,
ALCREMIE_LOVE_SWEET,ATTRACT,tm,
ALCREMIE_LOVE_SWEET,ENERGY_BALL,tm,
ALCREMIE_LOVE_SWEET,FLING,tm,
ALCREMIE_LOVE_SWEET,ENDURE,tm,
ALCREMIE_LOVE_SWEET,DRAIN_PUNCH,tm,
ALCREMIE_LOVE_SWEET,GIGA_IMPACT,tm,
ALCREMIE_LOVE_SWEET,PSYCH_UP,tm,
ALCREMIE_LOVE_SWEET,SLEEP_TALK,tm,
ALCREMIE_LOVE_SWEET,SUBSTITUTE,tm,
ALCREMIE_RIBBON_SWEET,DECORATE,level-up,1
ALCREMIE_RIBBON_SWEET,TACKLE,level-up,1
ALCREMIE_RIBBON_SWEET,AROMATIC_MIST,level-up,1
ALCREMIE_RIBBON_SWEET,SWEET_KISS,level-up,1
ALCREMIE_RIBBON_SWEET,SWEET_SCENT,level-up,1
ALCREMIE_RIBBON_SWEET,DRAINING_KISS,level-up,15
ALCREMIE_RIBBON_SWEET,AROMATHERAPY,level-up,20
ALCREMIE_RIBBON_SWEET,ATTRACT,level-up,25
ALCREMIE_RIBBON_SWEET,ACID_ARMOR,level-up,30
ALCREMIE_RIBBON_SWEET,DAZZLING_GLEAM,level-up,35
ALCREMIE_RIBBON_SWEET,RECOVER,level-up,40
ALCREMIE_RIBBON_SWEET,MISTY_TERRAIN,level-up,45
ALCREMIE_RIBBON_SWEET,ENTRAINMENT,level-up,50
ALCREMIE_RIBBON_SWEET,TOXIC,tm,
ALCREMIE_RIBBON_SWEET,HIDDEN_POWER,tm,
ALCREMIE_RIBBON_SWEET,HYPER_BEAM,tm,
ALCREMIE_RIBBON_SWEET,LIGHT_SCREEN,tm,
ALCREMIE_RIBBON_SWEET,PROTECT,tm,
ALCREMIE_RIBBON_SWEET,GIGA_DRAIN,tm,
ALCREMIE_RIBBON_SWEET,SAFEGUARD,tm,
ALCREMIE_RIBBON_SWEET,FRUSTRATION,tm,
ALCREMIE_RIBBON_SWEET,SOLAR_BEAM,tm,
ALCREMIE_RIBBON_SWEET,RETURN,tm,
ALCREMIE_RIBBON_SWEET,PSYCHIC,tm,
ALCREMIE_RIBBON_SWEET,DOUBLE_TEAM,tm,
ALCREMIE_RIBBON_SWEET,FACADE,tm,
ALCREMIE_RIBBON_SWEET,SECRET_POWER,tm,
ALCREMIE_RIBBON_SWEET,REST,tm,
ALCREMIE_RIBBON_SWEET,ATTRACT,tm,
ALCREMIE_RIBBON_SWEET,ENERGY_BALL,tm,
ALCREMIE_RIBBON_SWEET,FLING,tm,
ALCREMIE_RIBBON_SWEET,ENDURE,tm,
ALCREMIE_RIBBON_SWEET,DRAIN_PUNCH,tm,
ALCREMIE_RIBBON_SWEET,GIGA_IMPACT,tm,
ALCREMIE_RIBBON_SWEET,PSYCH_UP,tm,
ALCREMIE_RIBBON_SWEET,SLEEP_TALK,tm,
ALCREMIE_RIBBON_SWEET,SUBSTITUTE,tm,
ALCREMIE_STAR_SWEET,DECORATE,level-up,1
ALCREMIE_STAR_SWEET,TACKLE,level-up,1
ALCREMIE_STAR_SWEET,AROMATIC_MIST,level-up,1
ALCREMIE_STAR_SWEET,SWEET_KISS,level-up,1
ALCREMIE_STAR_SWEET,SWEET_SCENT,level-up,1
ALCREMIE_STAR_SWEET,DRAINING_KISS,level-up,15
ALCREMIE_STAR_SWEET,AROMATHERAPY,level-up,20
ALCREMIE_STAR_SWEET,ATTRACT,level-up,25
ALCREMIE_STAR_SWEET,ACID_ARMOR,level-up,30
ALCREMIE_STAR_SWEET,DAZZLING_GLEAM,level-up,35
ALCREMIE_STAR_SWEET,RECOVER,level-up,40
ALCREMIE_STAR_SWEET,MISTY_TERRAIN,level-up,45
ALCREMIE_STAR_SWEET,ENTRAINMENT,level-up,50
ALCREMIE_STAR_SWEET,TOXIC,tm,
ALCREMIE_STAR_SWEET,HIDDEN_POWER,tm,
ALCREMIE_STAR_SWEET,HYPER_BEAM,tm,
ALCREMIE_STAR_SWEET,LIGHT_SCREEN,tm,
ALCREMIE_STAR_SWEET,PROTECT,tm,
ALCREMIE_STAR_SWEET,GIGA_DRAIN,tm,
ALCREMIE_STAR_SWEET,SAFEGUARD,tm,
ALCREMIE_STAR_SWEET,FRUSTRATION,tm,
ALCREMIE_STAR_SWEET,SOLAR_BEAM,tm,
ALCREMIE_STAR_SWEET,RETURN,tm,
ALCREMIE_STAR_SWEET,PSYCHIC,tm,
ALCREMIE_STAR_SWEET,DOUBLE_TEAM,tm,
ALCREMIE_STAR_SWEET,FACADE,tm,
ALCREMIE_STAR_SWEET,SECRET_POWER,tm,
ALCREMIE_STAR_SWEET,REST,tm,
ALCREMIE_STAR_SWEET,ATTRACT,tm,
ALCREMIE_STAR_SWEET,ENERGY_BALL,tm,
ALCREMIE_STAR_SWEET,FLING,tm,
ALCREMIE_STAR_SWEET,ENDURE,tm,
ALCREMIE_STAR_SWEET,DRAIN_PUNCH,tm,
ALCREMIE_STAR_SWEET,GIGA_IMPACT,tm,
ALCREMIE_STAR_SWEET,PSYCH_UP,tm,
ALCREMIE_STAR_SWEET,SLEEP_TALK,tm,
ALCREMIE_STAR_SWEET,SUBSTITUTE,tm,
ALOMOMOLA,PLAY_NICE,level-up,1
ALOMOMOLA,HYDRO_PUMP,level-up,1
ALOMOMOLA,WIDE_GUARD,level-up,1
ALOMOMOLA,HEALING_WISH,level-up,1
ALOMOMOLA,HELPING_HAND,level-up,1
ALOMOMOLA,POUND,level-up,1
ALOMOMOLA,WATER_SPORT,level-up,1
ALOMOMOLA,AQUA_RING,level-up,5
ALOMOMOLA,AQUA_JET,level-up,9
ALOMOMOLA,DOUBLE_SLAP,level-up,13
ALOMOMOLA,HEAL_PULSE,level-up,17
ALOMOMOLA,PROTECT,level-up,21
ALOMOMOLA,WATER_PULSE,level-up,25
ALOMOMOLA,WAKE_UP_SLAP,level-up,29
ALOMOMOLA,SOAK,level-up,33
ALOMOMOLA,WISH,level-up,37
ALOMOMOLA,BRINE,level-up,41
ALOMOMOLA,SAFEGUARD,level-up,45
ALOMOMOLA,WHIRLPOOL,level-up,49
ALOMOMOLA,HELPING_HAND,level-up,53
ALOMOMOLA,HEALING_WISH,level-up,57
ALOMOMOLA,WIDE_GUARD,level-up,61
ALOMOMOLA,HYDRO_PUMP,level-up,65
ALOMOMOLA,ENDURE,egg,
ALOMOMOLA,MIRROR_COAT,egg,
ALOMOMOLA,MIST,egg,
ALOMOMOLA,PAIN_SPLIT,egg,
ALOMOMOLA,REFRESH,egg,
ALOMOMOLA,TICKLE,egg,
ALOMOMOLA,WATER_PULSE,tm,
ALOMOMOLA,CALM_MIND,tm,
ALOMOMOLA,TOXIC,tm,
ALOMOMOLA,HAIL,tm,
ALOMOMOLA,HIDDEN_POWER,tm,
ALOMOMOLA,ICE_BEAM,tm,
ALOMOMOLA,BLIZZARD,tm,
ALOMOMOLA,HYPER_BEAM,tm,
ALOMOMOLA,LIGHT_SCREEN,tm,
ALOMOMOLA,PROTECT,tm,
ALOMOMOLA,RAIN_DANCE,tm,
ALOMOMOLA,SAFEGUARD,tm,
ALOMOMOLA,FRUSTRATION,tm,
ALOMOMOLA,RETURN,tm,
ALOMOMOLA,PSYCHIC,tm,
ALOMOMOLA,SHADOW_BALL,tm,
ALOMOMOLA,DOUBLE_TEAM,tm,
ALOMOMOLA,FACADE,tm,
ALOMOMOLA,SECRET_POWER,tm,
ALOMOMOLA,REST,tm,
ALOMOMOLA,ATTRACT,tm,
ALOMOMOLA,SKILL_SWAP,tm,
ALOMOMOLA,ENDURE,tm,
ALOMOMOLA,GIGA_IMPACT,tm,
ALOMOMOLA,SLEEP_TALK,tm,
ALOMOMOLA,SWAGGER,tm,
ALOMOMOLA,SUBSTITUTE,tm,
ALTARIA,DRAGON_PULSE,level-up,
ALTARIA,DRAGON_BREATH,level-up,
ALTARIA,DRAGON_PULSE,level-up,1
ALTARIA,PLUCK,level-up,1
ALTARIA,PECK,level-up,1
ALTARIA,GROWL,level-up,1
ALTARIA,DISARMING_VOICE,level-up,1
ALTARIA,MIST,level-up,1
ALTARIA,DRAGON_BREATH,level-up,1
ALTARIA,SKY_ATTACK,level-up,1
ALTARIA,ASTONISH,level-up,1
ALTARIA,SING,level-up,1
ALTARIA,ASTONISH,level-up,3
ALTARIA,FURY_ATTACK,level-up,9
ALTARIA,DISARMING_VOICE,level-up,11
ALTARIA,MIST,level-up,14
ALTARIA,ROUND,level-up,16
ALTARIA,SAFEGUARD,level-up,17
ALTARIA,SING,level-up,17
ALTARIA,DRAGON_BREATH,level-up,20
ALTARIA,NATURAL_GIFT,level-up,20
ALTARIA,REFRESH,level-up,26
ALTARIA,DRAGON_DANCE,level-up,30
ALTARIA,TAKE_DOWN,level-up,31
ALTARIA,COTTON_GUARD,level-up,32
ALTARIA,DRAGON_PULSE,level-up,40
ALTARIA,MOONBLAST,level-up,47
ALTARIA,PERISH_SONG,level-up,48
ALTARIA,SKY_ATTACK,level-up,57
ALTARIA,DRAGON_CLAW,tm,
ALTARIA,ROAR,tm,
ALTARIA,TOXIC,tm,
ALTARIA,HIDDEN_POWER,tm,
ALTARIA,SUNNY_DAY,tm,
ALTARIA,ICE_BEAM,tm,
ALTARIA,HYPER_BEAM,tm,
ALTARIA,PROTECT,tm,
ALTARIA,RAIN_DANCE,tm,
ALTARIA,SAFEGUARD,tm,
ALTARIA,FRUSTRATION,tm,
ALTARIA,SOLAR_BEAM,tm,
ALTARIA,IRON_TAIL,tm,
ALTARIA,EARTHQUAKE,tm,
ALTARIA,RETURN,tm,
ALTARIA,DOUBLE_TEAM,tm,
ALTARIA,FLAMETHROWER,tm,
ALTARIA,FIRE_BLAST,tm,
ALTARIA,AERIAL_ACE,tm,
ALTARIA,FACADE,tm,
ALTARIA,SECRET_POWER,tm,
ALTARIA,REST,tm,
ALTARIA,ATTRACT,tm,
ALTARIA,THIEF,tm,
ALTARIA,STEEL_WING,tm,
ALTARIA,ROOST,tm,
ALTARIA,ENDURE,tm,
ALTARIA,DRAGON_PULSE,tm,
ALTARIA,WILL_O_WISP,tm,
ALTARIA,GIGA_IMPACT,tm,
ALTARIA,CAPTIVATE,tm,
ALTARIA,SLEEP_TALK,tm,
ALTARIA,NATURAL_GIFT,tm,
ALTARIA,DREAM_EATER,tm,
ALTARIA,SWAGGER,tm,
ALTARIA,PLUCK,tm,
ALTARIA,SUBSTITUTE,tm,
AMAURA,POWDER_SNOW,level-up,1
AMAURA,GROWL,level-up,1
AMAURA,ROCK_THROW,level-up,10
AMAURA,ICY_WIND,level-up,12
AMAURA,TAKE_DOWN,level-up,15
AMAURA,ANCIENT_POWER,level-up,16
AMAURA,THUNDER_WAVE,level-up,17
AMAURA,MIST,level-up,19
AMAURA,ENCORE,level-up,22
AMAURA,ROUND,level-up,22
AMAURA,AURORA_BEAM,level-up,22
AMAURA,AVALANCHE,level-up,34
AMAURA,NATURE_POWER,level-up,36
AMAURA,FREEZE_DRY,level-up,36
AMAURA,HAIL,level-up,43
AMAURA,ICE_BEAM,level-up,44
AMAURA,LIGHT_SCREEN,level-up,45
AMAURA,HYPER_BEAM,level-up,56
AMAURA,BLIZZARD,level-up,58
AMAURA,WATER_PULSE,tm,
AMAURA,CALM_MIND,tm,
AMAURA,ROAR,tm,
AMAURA,TOXIC,tm,
AMAURA,HAIL,tm,
AMAURA,HIDDEN_POWER,tm,
AMAURA,ICE_BEAM,tm,
AMAURA,BLIZZARD,tm,
AMAURA,HYPER_BEAM,tm,
AMAURA,LIGHT_SCREEN,tm,
AMAURA,PROTECT,tm,
AMAURA,RAIN_DANCE,tm,
AMAURA,SAFEGUARD,tm,
AMAURA,FRUSTRATION,tm,
AMAURA,IRON_TAIL,tm,
AMAURA,THUNDERBOLT,tm,
AMAURA,RETURN,tm,
AMAURA,DOUBLE_TEAM,tm,
AMAURA,REFLECT,tm,
AMAURA,SANDSTORM,tm,
AMAURA,ROCK_TOMB,tm,
AMAURA,FACADE,tm,
AMAURA,SECRET_POWER,tm,
AMAURA,REST,tm,
AMAURA,ATTRACT,tm,
AMAURA,CHARGE_BEAM,tm,
AMAURA,ENDURE,tm,
AMAURA,FLASH,tm,
AMAURA,STONE_EDGE,tm,
AMAURA,AVALANCHE,tm,
AMAURA,THUNDER_WAVE,tm,
AMAURA,STEALTH_ROCK,tm,
AMAURA,PSYCH_UP,tm,
AMAURA,DARK_PULSE,tm,
AMAURA,ROCK_SLIDE,tm,
AMAURA,SLEEP_TALK,tm,
AMAURA,DREAM_EATER,tm,
AMAURA,SWAGGER,tm,
AMAURA,SUBSTITUTE,tm,
AMAURA,FLASH_CANNON,tm,
AMBIPOM,DUAL_CHOP,level-up,1
AMBIPOM,SCRATCH,level-up,1
AMBIPOM,TAIL_WHIP,level-up,1
AMBIPOM,SAND_ATTACK,level-up,1
AMBIPOM,ASTONISH,level-up,1
AMBIPOM,SAND_ATTACK,level-up,4
AMBIPOM,ASTONISH,level-up,8
AMBIPOM,BATON_PASS,level-up,11
AMBIPOM,TICKLE,level-up,15
AMBIPOM,FURY_SWIPES,level-up,18
AMBIPOM,SWIFT,level-up,22
AMBIPOM,SCREECH,level-up,25
AMBIPOM,AGILITY,level-up,29
AMBIPOM,DOUBLE_HIT,level-up,32
AMBIPOM,FLING,level-up,36
AMBIPOM,NASTY_PLOT,level-up,39
AMBIPOM,LAST_RESORT,level-up,43
AMBIPOM,FOCUS_PUNCH,tm,
AMBIPOM,WATER_PULSE,tm,
AMBIPOM,TOXIC,tm,
AMBIPOM,HIDDEN_POWER,tm,
AMBIPOM,SUNNY_DAY,tm,
AMBIPOM,TAUNT,tm,
AMBIPOM,HYPER_BEAM,tm,
AMBIPOM,PROTECT,tm,
AMBIPOM,RAIN_DANCE,tm,
AMBIPOM,FRUSTRATION,tm,
AMBIPOM,SOLAR_BEAM,tm,
AMBIPOM,IRON_TAIL,tm,
AMBIPOM,THUNDERBOLT,tm,
AMBIPOM,THUNDER,tm,
AMBIPOM,RETURN,tm,
AMBIPOM,DIG,tm,
AMBIPOM,SHADOW_BALL,tm,
AMBIPOM,BRICK_BREAK,tm,
AMBIPOM,DOUBLE_TEAM,tm,
AMBIPOM,SHOCK_WAVE,tm,
AMBIPOM,AERIAL_ACE,tm,
AMBIPOM,FACADE,tm,
AMBIPOM,SECRET_POWER,tm,
AMBIPOM,REST,tm,
AMBIPOM,ATTRACT,tm,
AMBIPOM,THIEF,tm,
AMBIPOM,SNATCH,tm,
AMBIPOM,FLING,tm,
AMBIPOM,ENDURE,tm,
AMBIPOM,SHADOW_CLAW,tm,
AMBIPOM,PAYBACK,tm,
AMBIPOM,GIGA_IMPACT,tm,
AMBIPOM,THUNDER_WAVE,tm,
AMBIPOM,CAPTIVATE,tm,
AMBIPOM,SLEEP_TALK,tm,
AMBIPOM,NATURAL_GIFT,tm,
AMBIPOM,DREAM_EATER,tm,
AMBIPOM,GRASS_KNOT,tm,
AMBIPOM,SWAGGER,tm,
AMBIPOM,U_TURN,tm,
AMBIPOM,SUBSTITUTE,tm,
AMOONGUSS,ABSORB,level-up,1
AMOONGUSS,ASTONISH,level-up,1
AMOONGUSS,GROWTH,level-up,1
AMOONGUSS,STUN_SPORE,level-up,1
AMOONGUSS,BIDE,level-up,1
AMOONGUSS,GROWTH,level-up,6
AMOONGUSS,ASTONISH,level-up,8
AMOONGUSS,BIDE,level-up,12
AMOONGUSS,MEGA_DRAIN,level-up,13
AMOONGUSS,FEINT_ATTACK,level-up,20
AMOONGUSS,SYNTHESIS,level-up,24
AMOONGUSS,SWEET_SCENT,level-up,24
AMOONGUSS,INGRAIN,level-up,25
AMOONGUSS,GIGA_DRAIN,level-up,28
AMOONGUSS,CLEAR_SMOG,level-up,30
AMOONGUSS,TOXIC,level-up,34
AMOONGUSS,RAGE_POWDER,level-up,47
AMOONGUSS,SOLAR_BEAM,level-up,48
AMOONGUSS,SPORE,level-up,57
AMOONGUSS,TOXIC,tm,
AMOONGUSS,BULLET_SEED,tm,
AMOONGUSS,HIDDEN_POWER,tm,
AMOONGUSS,SUNNY_DAY,tm,
AMOONGUSS,HYPER_BEAM,tm,
AMOONGUSS,PROTECT,tm,
AMOONGUSS,RAIN_DANCE,tm,
AMOONGUSS,GIGA_DRAIN,tm,
AMOONGUSS,FRUSTRATION,tm,
AMOONGUSS,SOLAR_BEAM,tm,
AMOONGUSS,RETURN,tm,
AMOONGUSS,DOUBLE_TEAM,tm,
AMOONGUSS,SLUDGE_BOMB,tm,
AMOONGUSS,FACADE,tm,
AMOONGUSS,SECRET_POWER,tm,
AMOONGUSS,REST,tm,
AMOONGUSS,ATTRACT,tm,
AMOONGUSS,ENERGY_BALL,tm,
AMOONGUSS,ENDURE,tm,
AMOONGUSS,PAYBACK,tm,
AMOONGUSS,GIGA_IMPACT,tm,
AMOONGUSS,FLASH,tm,
AMOONGUSS,SLEEP_TALK,tm,
AMOONGUSS,GRASS_KNOT,tm,
AMOONGUSS,SWAGGER,tm,
AMOONGUSS,SUBSTITUTE,tm,
AMPHAROS,THUNDER_PUNCH,level-up,
AMPHAROS,THUNDER_PUNCH,level-up,1
AMPHAROS,ZAP_CANNON,level-up,1
AMPHAROS,MAGNETIC_FLUX,level-up,1
AMPHAROS,ION_DELUGE,level-up,1
AMPHAROS,DRAGON_PULSE,level-up,1
AMPHAROS,FIRE_PUNCH,level-up,1
AMPHAROS,TACKLE,level-up,1
AMPHAROS,GROWL,level-up,1
AMPHAROS,THUNDER_WAVE,level-up,1
AMPHAROS,THUNDER_SHOCK,level-up,1
AMPHAROS,THUNDER_WAVE,level-up,4
AMPHAROS,THUNDER_SHOCK,level-up,8
AMPHAROS,COTTON_SPORE,level-up,11
AMPHAROS,CHARGE,level-up,16
AMPHAROS,TAKE_DOWN,level-up,20
AMPHAROS,ELECTRO_BALL,level-up,25
AMPHAROS,CONFUSE_RAY,level-up,29
AMPHAROS,POWER_GEM,level-up,35
AMPHAROS,DISCHARGE,level-up,40
